scenario,y_true,video_path,video_index,sample_in_video,frame_index,sample_idx_global,yolo_pred,yolo_conf,lat_yolo_ms,gemma_full_pred,gemma_full_decision,lat_gemma_full_ms,periodic_k,periodic_called,periodic_pred,periodic_gemma_decision,lat_periodic_ms
fire_videos,1,detectium_fire/fire/11970957_1920_1080_50fps.mp4,14,11,218,271,0,0.0,49.11223800081643,1,REAL_FIRE,2952.072396999938,5,False,0,,49.11223800081643
fire_videos,1,detectium_fire/fire/11970957_1920_1080_50fps.mp4,14,12,240,272,1,0.5903160572052002,20.69783600018127,1,REAL_FIRE,2513.922174999607,5,False,1,,20.69783600018127
fire_videos,1,detectium_fire/fire/11970957_1920_1080_50fps.mp4,14,13,261,273,1,0.7331089377403259,16.945772000326542,1,REAL_FIRE,2798.5647850000532,5,False,1,,16.945772000326542
fire_videos,1,detectium_fire/fire/11970957_1920_1080_50fps.mp4,14,14,283,274,1,0.7539334893226624,51.689654999790946,1,REAL_FIRE,2775.0998669998808,5,False,1,,51.689654999790946
fire_videos,1,detectium_fire/fire/11970957_1920_1080_50fps.mp4,14,15,305,275,1,0.6900727152824402,16.891833000045153,1,REAL_FIRE,2538.642040999548,5,True,1,REAL_FIRE,2929.7875369993562
fire_videos,1,detectium_fire/fire/11970957_1920_1080_50fps.mp4,14,16,327,276,0,0.0,52.907322000464774,1,REAL_FIRE,2804.871925000043,5,False,0,,52.907322000464774
fire_videos,1,detectium_fire/fire/11970957_1920_1080_50fps.mp4,14,17,349,277,1,0.40485021471977234,25.79487699949823,1,REAL_FIRE,3006.572184000106,5,False,1,,25.79487699949823
fire_videos,1,detectium_fire/fire/11970957_1920_1080_50fps.mp4,14,18,370,278,1,0.35553088784217834,43.84814799959713,1,REAL_FIRE,2653.055980999852,5,False,1,,43.84814799959713
fire_videos,1,detectium_fire/fire/11970957_1920_1080_50fps.mp4,14,19,392,279,1,0.6218647956848145,20.849475000431994,1,REAL_FIRE,3070.489424000698,5,False,1,,20.849475000431994
fire_videos,1,detectium_fire/fire/11970957_1920_1080_50fps.mp4,14,20,414,280,0,0.0,37.984607000908,0,NO_REAL_FIRE,4898.230204000356,5,True,0,NO_REAL_FIRE,4835.435443001188
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,1,0,281,1,0.6374342441558838,17.50620199891273,1,REAL_FIRE,2283.189620000485,5,False,1,,17.50620199891273
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,2,4,282,1,0.4782407581806183,16.52327299962053,1,REAL_FIRE,2498.4345480006596,5,False,1,,16.52327299962053
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,3,7,283,1,0.3169940412044525,29.07341200079827,1,REAL_FIRE,2645.6400679999206,5,False,1,,29.07341200079827
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,4,11,284,1,0.2973458766937256,16.58515199960675,1,REAL_FIRE,2618.0348950001644,5,False,1,,16.58515199960675
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,5,14,285,0,0.0,39.27392599871382,1,REAL_FIRE,2893.4826039985637,5,True,1,REAL_FIRE,2832.350417998896
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,6,18,286,0,0.0,39.77050399953441,1,REAL_FIRE,2690.971220999927,5,False,0,,39.77050399953441
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,7,21,287,0,0.0,34.50732400051493,1,REAL_FIRE,3070.836610999322,5,False,0,,34.50732400051493
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,8,25,288,0,0.0,35.277562999908696,1,REAL_FIRE,2305.646707000051,5,False,0,,35.277562999908696
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,9,29,289,1,0.5348305702209473,35.104082999168895,1,REAL_FIRE,2408.732780000719,5,False,1,,35.104082999168895
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,10,32,290,1,0.5483546853065491,44.9495670000033,1,REAL_FIRE,2609.544752000147,5,True,1,REAL_FIRE,2375.816448000478
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,11,36,291,1,0.26704952120780945,17.617191000681487,1,REAL_FIRE,2530.360015000042,5,False,1,,17.617191000681487
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,12,39,292,1,0.3092799484729767,52.16856500010181,1,REAL_FIRE,2942.073273999995,5,False,1,,52.16856500010181
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,13,43,293,1,0.4767366647720337,52.78726399956213,1,REAL_FIRE,2366.7147870000917,5,False,1,,52.78726399956213
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,14,47,294,1,0.5435100197792053,37.416439001390245,1,REAL_FIRE,2808.8801649992092,5,False,1,,37.416439001390245
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,15,50,295,1,0.28520461916923523,38.33233800105518,1,REAL_FIRE,2620.7570049991773,5,True,1,REAL_FIRE,2651.2454969997634
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,16,54,296,0,0.0,37.367098999311565,1,REAL_FIRE,2850.6656529989414,5,False,0,,37.367098999311565
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,17,57,297,1,0.2606184780597687,52.248854999561445,1,REAL_FIRE,2792.868790000284,5,False,1,,52.248854999561445
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,18,61,298,0,0.0,37.92052799872181,1,REAL_FIRE,2842.0316409992665,5,False,0,,37.92052799872181
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,19,64,299,0,0.0,38.035857998693245,1,REAL_FIRE,2316.0789710000245,5,False,0,,38.035857998693245
fire_videos,1,detectium_fire/fire/11981531_2160_3840_60fps.mp4,15,20,68,300,0,0.0,41.743201998542645,1,REAL_FIRE,2606.5104890003568,5,True,1,REAL_FIRE,2898.016455999823
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,1,0,301,1,0.36408087611198425,103.12169200005883,1,REAL_FIRE,4148.504910001066,5,False,1,,103.12169200005883
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,2,27,302,0,0.0,67.68171899966546,1,REAL_FIRE,2882.009287000983,5,False,0,,67.68171899966546
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,3,53,303,0,0.0,65.77153299986094,1,REAL_FIRE,2776.9954100003815,5,False,0,,65.77153299986094
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,4,80,304,1,0.44559919834136963,78.90171100007137,0,NO_REAL_FIRE,3469.448605999787,5,False,1,,78.90171100007137
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,5,106,305,0,0.0,86.31061999949452,1,REAL_FIRE,3301.280992000102,5,True,1,REAL_FIRE,3174.574021000808
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,6,133,306,0,0.0,63.97272600042925,1,REAL_FIRE,3709.3391549988155,5,False,0,,63.97272600042925
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,7,159,307,0,0.0,89.3067750002956,1,REAL_FIRE,3604.7232580003765,5,False,0,,89.3067750002956
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,8,186,308,0,0.0,62.44574899938016,1,REAL_FIRE,3234.651692000625,5,False,0,,62.44574899938016
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,9,212,309,0,0.0,56.234719000713085,1,REAL_FIRE,3098.764194999603,5,False,0,,56.234719000713085
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,10,239,310,0,0.0,77.44089400148368,1,REAL_FIRE,3087.3183860003337,5,True,1,REAL_FIRE,2849.4978030012135
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,11,265,311,0,0.0,69.60662700112152,1,REAL_FIRE,2915.3095290002966,5,False,0,,69.60662700112152
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,12,292,312,1,0.3645288050174713,65.46445399908407,1,REAL_FIRE,3353.5096920004435,5,False,1,,65.46445399908407
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,13,318,313,0,0.0,86.40032099901873,0,NO_REAL_FIRE,4007.37142700018,5,False,0,,86.40032099901873
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,14,345,314,1,0.5364949107170105,44.18327799976396,1,REAL_FIRE,3005.7408299999224,5,False,1,,44.18327799976396
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,15,371,315,1,0.40564000606536865,48.64306099989335,0,NO_REAL_FIRE,4882.817039000656,5,True,0,NO_REAL_FIRE,3641.103419000501
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,16,398,316,0,0.0,54.83963199912978,1,REAL_FIRE,3021.7640020000545,5,False,0,,54.83963199912978
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,17,424,317,0,0.0,62.240929999461514,1,REAL_FIRE,3017.2451409998757,5,False,0,,62.240929999461514
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,18,451,318,1,0.28335368633270264,76.16140699974494,1,REAL_FIRE,3334.2700919984054,5,False,1,,76.16140699974494
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,19,477,319,0,0.0,85.7742820007843,1,REAL_FIRE,2936.9999550017383,5,False,0,,85.7742820007843
fire_videos,1,detectium_fire/fire/11995152_3840_2160_30fps.mp4,16,20,504,320,0,0.0,70.54906600023969,0,NO_REAL_FIRE,4060.9228770008485,5,True,0,NO_REAL_FIRE,4227.659830999983
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,1,0,321,0,0.0,53.05430400039768,1,REAL_FIRE,3702.841850999903,5,False,0,,53.05430400039768
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,2,29,322,0,0.0,77.608086001419,1,REAL_FIRE,2586.8941280004947,5,False,0,,77.608086001419
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,3,58,323,0,0.0,65.72495499858633,1,REAL_FIRE,2549.81584899906,5,False,0,,65.72495499858633
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,4,86,324,0,0.0,66.55142300041916,1,REAL_FIRE,2837.1246789993165,5,False,0,,66.55142300041916
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,5,115,325,0,0.0,40.904755000156,1,REAL_FIRE,2636.201332999917,5,True,1,REAL_FIRE,3609.8898210002517
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,6,144,326,0,0.0,65.88642399947275,1,REAL_FIRE,3226.40605900051,5,False,0,,65.88642399947275
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,7,173,327,0,0.0,50.99072800112481,1,REAL_FIRE,3342.8829740005312,5,False,0,,50.99072800112481
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,8,202,328,0,0.0,47.14809500001138,1,REAL_FIRE,3303.9285089998884,5,False,0,,47.14809500001138
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,9,230,329,0,0.0,56.03113000142912,1,REAL_FIRE,2855.7493499993143,5,False,0,,56.03113000142912
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,10,259,330,0,0.0,45.31662699992012,1,REAL_FIRE,3120.3474779995304,5,True,1,REAL_FIRE,2800.2961319998576
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,11,288,331,0,0.0,41.26998400170123,1,REAL_FIRE,2751.8816419997165,5,False,0,,41.26998400170123
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,12,317,332,0,0.0,64.59387599898037,1,REAL_FIRE,3246.498431000873,5,False,0,,64.59387599898037
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,13,345,333,0,0.0,58.190777001073,1,REAL_FIRE,2895.893225000691,5,False,0,,58.190777001073
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,14,374,334,0,0.0,43.881939998755115,1,REAL_FIRE,3095.5890770001133,5,False,0,,43.881939998755115
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,15,403,335,0,0.0,54.49414200120373,1,REAL_FIRE,2741.782274999423,5,True,1,REAL_FIRE,2715.8432060005
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,16,432,336,0,0.0,52.00707699987106,1,REAL_FIRE,2765.4000200000155,5,False,0,,52.00707699987106
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,17,461,337,0,0.0,58.849345999988145,1,REAL_FIRE,3210.243800000171,5,False,0,,58.849345999988145
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,18,489,338,1,0.2562328577041626,48.398032999102725,1,REAL_FIRE,3024.3310290006775,5,False,1,,48.398032999102725
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,19,518,339,0,0.0,67.73088199952326,1,REAL_FIRE,3122.8869650003617,5,False,0,,67.73088199952326
fire_videos,1,detectium_fire/fire/11996993_3840_2160_30fps.mp4,17,20,547,340,0,0.0,43.793790999188786,1,REAL_FIRE,2986.7616829997132,5,True,1,REAL_FIRE,2802.299338998637
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,1,0,341,1,0.718902587890625,59.978225001032115,1,REAL_FIRE,2778.880346999358,5,False,1,,59.978225001032115
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,2,63,342,1,0.754001259803772,65.60360500043316,1,REAL_FIRE,3700.499389999095,5,False,1,,65.60360500043316
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,3,127,343,1,0.7121973633766174,89.12069799953315,1,REAL_FIRE,3312.0485519993963,5,False,1,,89.12069799953315
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,4,190,344,1,0.7351218461990356,59.15656600154762,1,REAL_FIRE,2894.106649000605,5,False,1,,59.15656600154762
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,5,254,345,1,0.7588955163955688,84.87626500027545,1,REAL_FIRE,3315.9310600003664,5,True,1,REAL_FIRE,3393.1274290007423
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,6,317,346,1,0.6900524497032166,62.84545000016806,1,REAL_FIRE,3121.971882001162,5,False,1,,62.84545000016806
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,7,381,347,1,0.8249414563179016,75.94234899988805,1,REAL_FIRE,2723.780837999584,5,False,1,,75.94234899988805
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,8,444,348,1,0.7207822799682617,57.82542799897783,1,REAL_FIRE,2613.961103999827,5,False,1,,57.82542799897783
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,9,508,349,1,0.6845922470092773,84.39041599922348,1,REAL_FIRE,2775.249537999116,5,False,1,,84.39041599922348
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,10,571,350,1,0.6709609627723694,83.60951699978614,1,REAL_FIRE,3326.493594000567,5,True,1,REAL_FIRE,3407.3786079989077
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,11,635,351,1,0.6075819730758667,41.492713999105035,1,REAL_FIRE,3126.4419959989027,5,False,1,,41.492713999105035
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,12,698,352,1,0.7074916362762451,45.32227799973043,1,REAL_FIRE,3152.802316000816,5,False,1,,45.32227799973043
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,13,762,353,1,0.7378310561180115,53.53654499958793,1,REAL_FIRE,3303.311698999096,5,False,1,,53.53654499958793
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,14,825,354,1,0.7335389256477356,54.31223400046292,1,REAL_FIRE,3252.795170999889,5,False,1,,54.31223400046292
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,15,889,355,1,0.7381678223609924,69.14357999994536,1,REAL_FIRE,2952.572838999913,5,True,1,REAL_FIRE,3471.1356579991843
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,16,952,356,1,0.7394912242889404,50.58859000018856,1,REAL_FIRE,2790.544849000071,5,False,1,,50.58859000018856
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,17,1016,357,1,0.6802303791046143,64.54773800032854,1,REAL_FIRE,3364.4335019998834,5,False,1,,64.54773800032854
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,18,1079,358,1,0.5726602077484131,91.31675599928712,1,REAL_FIRE,2479.6995939996123,5,False,1,,91.31675599928712
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,19,1143,359,1,0.7790670394897461,79.25839399831602,1,REAL_FIRE,3341.4707020001515,5,False,1,,79.25839399831602
fire_videos,1,detectium_fire/fire/11998918_2160_3840_60fps.mp4,18,20,1206,360,1,0.7727953195571899,64.52945800083398,1,REAL_FIRE,3068.4353159995226,5,True,1,REAL_FIRE,3467.517116001545
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,1,0,361,1,0.2574482858181,91.71431499999017,1,REAL_FIRE,2970.174533998943,5,False,1,,91.71431499999017
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,2,59,362,1,0.45455312728881836,87.09912199992687,1,REAL_FIRE,3387.8060749993892,5,False,1,,87.09912199992687
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,3,119,363,1,0.6572983860969543,76.8752179992589,1,REAL_FIRE,3094.5769310001197,5,False,1,,76.8752179992589
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,4,178,364,1,0.6717258095741272,80.29767399966659,1,REAL_FIRE,3528.0072370005655,5,False,1,,80.29767399966659
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,5,238,365,1,0.6484461426734924,62.76307100051781,1,REAL_FIRE,3066.3764780001657,5,True,1,REAL_FIRE,3002.020212001298
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,6,297,366,1,0.7655242085456848,61.8065819999174,1,REAL_FIRE,3037.23215699938,5,False,1,,61.8065819999174
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,7,357,367,1,0.6207910776138306,66.67074500001036,1,REAL_FIRE,3104.834101999586,5,False,1,,66.67074500001036
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,8,416,368,1,0.7898954153060913,100.54613099964627,1,REAL_FIRE,3308.0908930005535,5,False,1,,100.54613099964627
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,9,476,369,1,0.8104127049446106,78.90738600144687,1,REAL_FIRE,2592.1808130005957,5,False,1,,78.90738600144687
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,10,535,370,1,0.7074760794639587,78.84132599974691,1,REAL_FIRE,2860.860180999225,5,True,1,REAL_FIRE,3243.0808399985835
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,11,595,371,1,0.6896759867668152,64.72081799984153,1,REAL_FIRE,3111.0746289996314,5,False,1,,64.72081799984153
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,12,654,372,1,0.6096966862678528,69.73710000056599,1,REAL_FIRE,2850.419451999187,5,False,1,,69.73710000056599
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,13,714,373,1,0.7254571914672852,80.79479200023343,1,REAL_FIRE,3046.9671440005186,5,False,1,,80.79479200023343
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,14,773,374,1,0.8156270384788513,65.74855700091575,1,REAL_FIRE,2948.9981579990854,5,False,1,,65.74855700091575
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,15,833,375,1,0.8077848553657532,64.66626800101949,1,REAL_FIRE,2832.1810039997217,5,True,1,REAL_FIRE,2843.5714269999153
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,16,892,376,1,0.7336686253547668,63.122240999291535,1,REAL_FIRE,3424.2475549999654,5,False,1,,63.122240999291535
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,17,952,377,1,0.7963715195655823,63.46913000015775,1,REAL_FIRE,3146.9152429999667,5,False,1,,63.46913000015775
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,18,1011,378,1,0.5898083448410034,66.63937499979511,1,REAL_FIRE,3113.3172270001523,5,False,1,,66.63937499979511
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,19,1071,379,1,0.7737107872962952,100.03102299924649,1,REAL_FIRE,3151.751057999718,5,False,1,,100.03102299924649
fire_videos,1,detectium_fire/fire/11998924_2160_3840_60fps.mp4,19,20,1130,380,1,0.6677647233009338,87.17793299911136,1,REAL_FIRE,2916.4101099995605,5,True,1,REAL_FIRE,2679.967341999145
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,1,0,381,1,0.2728031277656555,68.04802199985716,1,REAL_FIRE,2508.9731169991865,5,False,1,,68.04802199985716
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,2,17,382,0,0.0,60.76127300002554,1,REAL_FIRE,3145.30749000005,5,False,0,,60.76127300002554
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,3,33,383,0,0.0,70.62828000016452,1,REAL_FIRE,3174.5410229996196,5,False,0,,70.62828000016452
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,4,50,384,1,0.25221285223960876,75.75176299906161,1,REAL_FIRE,2853.354887000023,5,False,1,,75.75176299906161
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,5,67,385,1,0.2972305417060852,65.47041100020579,1,REAL_FIRE,3149.619042998893,5,True,1,REAL_FIRE,3212.565245001315
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,6,83,386,1,0.3625812232494354,82.25134300118953,1,REAL_FIRE,2787.3812729994825,5,False,1,,82.25134300118953
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,7,100,387,1,0.41961854696273804,72.85370599856833,1,REAL_FIRE,2969.983778000824,5,False,1,,72.85370599856833
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,8,116,388,1,0.39070627093315125,67.67275600032008,1,REAL_FIRE,2455.943593000484,5,False,1,,67.67275600032008
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,9,133,389,1,0.4135131239891052,70.05805399967358,1,REAL_FIRE,3272.557661999599,5,False,1,,70.05805399967358
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,10,150,390,1,0.4376838207244873,82.35296999919228,1,REAL_FIRE,2882.881195999289,5,True,1,REAL_FIRE,2992.8262639987224
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,11,166,391,1,0.44453272223472595,62.14297000042279,1,REAL_FIRE,3005.0885290002043,5,False,1,,62.14297000042279
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,12,183,392,1,0.35653746128082275,68.86919599855901,1,REAL_FIRE,3164.245908999874,5,False,1,,68.86919599855901
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,13,200,393,1,0.25455909967422485,80.1488689994585,1,REAL_FIRE,3309.8309520009934,5,False,1,,80.1488689994585
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,14,216,394,1,0.3704148530960083,70.69002000025648,1,REAL_FIRE,2891.284833998725,5,False,1,,70.69002000025648
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,15,233,395,0,0.0,66.91454099927796,1,REAL_FIRE,2847.7445030002855,5,True,1,REAL_FIRE,2630.183336999835
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,16,249,396,1,0.2844066321849823,67.78354000016407,1,REAL_FIRE,2772.217328998522,5,False,1,,67.78354000016407
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,17,266,397,0,0.0,70.0371200000518,1,REAL_FIRE,3247.263691000626,5,False,0,,70.0371200000518
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,18,283,398,1,0.2723182141780853,59.239246000288404,1,REAL_FIRE,2615.990567999688,5,False,1,,59.239246000288404
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,19,299,399,0,0.0,89.13830399978906,1,REAL_FIRE,3475.2443749985105,5,False,0,,89.13830399978906
fire_videos,1,detectium_fire/fire/12001746_2160_3840_30fps.mp4,20,20,316,400,0,0.0,69.42845699995814,1,REAL_FIRE,3552.4991230013256,5,True,1,REAL_FIRE,3703.683275000003
fire_videos,1,detectium_fire/fire/12021934_3840_2160_30fps.mp4,21,1,0,401,1,0.6039795279502869,58.24282600042352,1,REAL_FIRE,3160.5682040008105,5,False,1,,58.24282600042352
fire_videos,1,detectium_fire/fire/12021934_3840_2160_30fps.mp4,21,2,52,402,1,0.4393753111362457,42.954604999977164,1,REAL_FIRE,2962.2473920007906,5,False,1,,42.954604999977164
fire_videos,1,detectium_fire/fire/12021934_3840_2160_30fps.mp4,21,3,105,403,1,0.4910795986652374,55.85178100045596,1,REAL_FIRE,2721.262814000511,5,False,1,,55.85178100045596
fire_videos,1,detectium_fire/fire/12021934_3840_2160_30fps.mp4,21,4,157,404,1,0.5752363801002502,89.86653200008732,1,REAL_FIRE,2896.33444699939,5,False,1,,89.86653200008732
fire_videos,1,detectium_fire/fire/12021934_3840_2160_30fps.mp4,21,5,210,405,1,0.6871621608734131,80.18567199906101,1,REAL_FIRE,2855.7137079988024,5,True,1,REAL_FIRE,3022.0234129992605
fire_videos,1,detectium_fire/fire/12021934_3840_2160_30fps.mp4,21,6,262,406,1,0.7352922558784485,64.4719020001503,1,REAL_FIRE,2657.2578720006277,5,False,1,,64.4719020001503
fire_videos,1,detectium_fire/fire/12021934_3840_2160_30fps.mp4,21,7,315,407,1,0.5213790535926819,73.91721699968912,1,REAL_FIRE,2793.8920090000465,5,False,1,,73.91721699968912
fire_videos,1,detectium_fire/fire/12021934_3840_2160_30fps.mp4,21,8,367,408,1,0.7001011967658997,61.845546999393264,1,REAL_FIRE,2995.731697001247,5,False,1,,61.845546999393264
fire_videos,1,detectium_fire/fire/12021934_3840_2160_30fps.mp4,21,9,419,409,1,0.7123987078666687,66.1560169992299,1,REAL_FIRE,3103.68241300057,5,False,1,,66.1560169992299
fire_videos,1,detectium_fire/fire/12021934_3840_2160_30fps.mp4,21,10,472,410,1,0.7066051959991455,67.53931200000807,1,REAL_FIRE,2588.6590179998166,5,True,1,REAL_FIRE,3018.9282610008377
fire_videos,1,detectium_fire/fire/12021934_3840_2160_30fps.mp4,21,11,524,411,1,0.6951724290847778,64.68116899850429,1,REAL_FIRE,2949.205361001077,5,False,1,,64.68116899850429
fire_videos,1,detectium_fire/fire/12021934_3840_2160_30fps.mp4,21,12,577,412,1,0.27387961745262146,68.59026200072549,1,REAL_FIRE,2919.711506998283,5,False,1,,68.59026200072549
